# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Oct  1 07:10:39 2025
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
#
kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
11918099,CANDIDATE,7.240661200,1.6170000e-05,-1.6170000e-05,1.1980,49.8500,-0.2580,0.55800,0.17100,-0.17100,5.5640e+02,4.410e+01,-4.410e+01,19.45,1.400e+00,-7.100e-01,734.0,,,68.63,15.32,-8.86,13.70,5005.00,79.00,-79.00,4.595,0.012,-0.064,0.7650,0.0550,-0.0280
9579641,CANDIDATE,3.435916310,4.7290000e-05,-4.7290000e-05,0.6240,0.0370,-0.4760,3.13300,0.40700,-0.40700,2.3200e+01,3.400e+00,-3.400e+00,0.55,8.000e-02,-7.000e-02,1272.0,,,617.61,251.11,-186.88,8.70,5779.00,104.00,-115.00,4.339,0.132,-0.108,1.0870,0.1570,-0.1420
11923270,CONFIRMED,11.598222330,1.4070000e-05,-1.4070000e-05,0.6790,0.1870,-0.4700,2.52370,0.05200,-0.05200,2.8045e+03,4.630e+01,-4.630e+01,2.65,2.100e-01,-2.900e-01,396.0,,,5.82,1.49,-1.63,71.00,3688.00,73.00,-91.00,4.790,0.050,-0.045,0.4730,0.0370,-0.0510
11960862,CONFIRMED,6.575315881,3.7260000e-06,-3.7260000e-06,0.3900,0.0650,-0.3060,4.30840,0.03060,-0.03060,2.7933e+03,1.490e+01,-1.490e+01,5.31,1.500e+00,-8.100e-01,1015.0,,,251.38,209.10,-91.63,221.10,5992.00,162.00,-180.00,4.415,0.105,-0.195,0.9890,0.2800,-0.1510
12020329,CONFIRMED,7.275040844,4.6770000e-06,-4.6770000e-06,0.5470,0.0520,-0.2290,7.53770,0.06810,-0.06810,3.0010e+03,1.150e+01,-1.150e+01,4.86,1.050e+00,-3.700e-01,833.0,,,113.64,75.31,-28.97,312.10,5485.00,164.00,-180.00,4.556,0.028,-0.161,0.8670,0.1870,-0.0670
12066335,CONFIRMED,19.271538920,4.1450000e-05,-4.1450000e-05,0.0310,0.3600,-0.0310,2.75940,0.05510,-0.05510,1.2198e+03,3.530e+01,-3.530e+01,1.93,1.000e-01,-1.200e-01,393.0,,,5.66,1.13,-1.06,37.10,4077.00,81.00,-81.00,4.702,0.027,-0.027,0.5600,0.0300,-0.0340
12066335,CONFIRMED,10.065243170,1.4900000e-05,-1.4900000e-05,0.6280,0.0030,-0.4780,1.36900,0.03930,-0.03930,1.0533e+03,3.920e+01,-3.920e+01,1.91,1.000e-01,-1.200e-01,488.0,,,13.43,2.69,-2.50,30.30,4077.00,81.00,-81.00,4.702,0.027,-0.027,0.5600,0.0300,-0.0340
12070811,CONFIRMED,12.393565100,3.9320000e-05,-3.9320000e-05,0.8830,0.0330,-0.6400,3.88960,0.08340,-0.08340,9.1660e+02,2.910e+01,-2.910e+01,2.66,5.400e-01,-2.300e-01,677.0,,,49.68,31.16,-12.97,35.80,5557.00,166.00,-166.00,4.603,0.034,-0.128,0.7500,0.1520,-0.0650
8395660,CONFIRMED,43.844397210,9.6130000e-05,-9.6130000e-05,0.8520,0.0390,-0.5850,6.80200,0.11900,-0.11900,6.1520e+02,7.700e+00,-7.700e+00,2.87,4.300e-01,-3.000e-01,531.0,,,18.77,7.98,-4.80,83.70,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030
3120431,FALSE POSITIVE,3.341913228,9.9530000e-06,-9.9530000e-06,1.2130,11.2800,-0.1410,3.81300,0.12000,-0.12000,7.2530e+02,2.130e+01,-2.130e+01,21.55,3.540e+00,-1.890e+00,1032.0,,,268.67,145.91,-70.67,39.00,5295.00,175.00,-159.00,4.551,0.049,-0.105,0.8110,0.1330,-0.0710
3246984,FALSE POSITIVE,1.626630225,1.0150000e-06,-1.0150000e-06,1.2600,4.8270,-0.0430,2.11450,0.02850,-0.02850,1.6206e+03,1.900e+01,-1.900e+01,32.43,9.000e+00,-4.830e+00,1547.0,,,1355.88,1105.99,-486.60,103.60,5735.00,155.00,-172.00,4.410,0.124,-0.186,0.9730,0.2700,-0.1450
3342970,CONFIRMED,2.711504086,3.8000000e-06,-3.8000000e-06,0.0230,0.4050,-0.0230,3.00990,0.04230,-0.04230,8.3750e+02,1.450e+01,-1.450e+01,3.12,1.020e+00,-3.400e-01,1420.0,,,960.79,931.74,-309.76,64.50,6214.00,174.00,-239.00,4.442,0.054,-0.216,1.0760,0.3530,-0.1180
3342970,CONFIRMED,7.212037480,1.5530000e-05,-1.5530000e-05,0.0120,0.3940,-0.0120,4.04910,0.05800,-0.05800,9.5040e+02,1.950e+01,-1.950e+01,3.32,1.090e+00,-3.600e-01,1025.0,,,260.58,252.70,-84.01,51.50,6214.00,174.00,-239.00,4.442,0.054,-0.216,1.0760,0.3530,-0.1180
12459725,FALSE POSITIVE,14.179818700,1.6430000e-04,-1.6430000e-04,0.1601,0.2975,-0.1600,2.50500,0.31500,-0.31500,4.5990e+02,5.190e+01,-5.190e+01,1.88,7.100e-01,-1.400e-01,711.0,,,60.35,67.75,-14.34,11.20,5799.00,161.00,-168.00,4.539,0.027,-0.275,0.8780,0.3330,-0.0650
12470844,CONFIRMED,8.472379110,1.5600000e-05,-1.5600000e-05,0.0220,0.3780,-0.0220,2.72450,0.04840,-0.04840,1.1235e+03,2.670e+01,-2.670e+01,2.59,3.700e-01,-2.200e-01,751.0,,,75.44,35.44,-19.30,47.60,5354.00,159.00,-159.00,4.587,0.032,-0.104,0.7880,0.1130,-0.0660
12470844,CONFIRMED,60.418936900,5.0430000e-04,-5.0430000e-04,0.0940,0.3590,-0.0940,5.03900,0.18400,-0.18400,9.3130e+02,4.960e+01,-4.960e+01,2.36,3.400e-01,-2.000e-01,390.0,,,5.49,2.58,-1.40,20.10,5354.00,159.00,-159.00,4.587,0.032,-0.104,0.7880,0.1130,-0.0660
12644822,CONFIRMED,12.611904345,6.6500000e-06,-6.6500000e-06,0.5500,0.0650,-0.1280,5.14970,0.05920,-0.05920,6.1056e+03,2.760e+01,-2.760e+01,7.40,2.200e+00,-7.300e-01,753.0,,,76.15,66.33,-21.39,277.20,5795.00,156.00,-173.00,4.508,0.039,-0.208,0.9190,0.2730,-0.0910
2440757,FALSE POSITIVE,1.433769925,7.4100000e-07,-7.4100000e-07,1.2680,5.6520,-0.1230,1.88680,0.02320,-0.02320,1.9763e+03,2.040e+01,-2.040e+01,46.58,8.010e+00,-8.000e+00,1920.0,,,3209.29,1411.94,-1136.62,112.60,6017.00,72.00,-90.00,4.220,0.156,-0.117,1.3390,0.2300,-0.2300
2445129,FALSE POSITIVE,10.318723010,2.8460000e-05,-2.8460000e-05,1.2150,59.5200,-0.4630,3.83600,0.12100,-0.12100,8.7170e+02,2.640e+01,-2.640e+01,28.59,8.610e+00,-3.690e+00,876.0,,,139.26,125.69,-46.77,38.20,5927.00,176.00,-193.00,4.409,0.084,-0.196,1.0600,0.3190,-0.1370
2713049,CONFIRMED,2.539183147,5.0730000e-06,-5.0730000e-06,0.2380,0.1980,-0.2380,2.42820,0.05590,-0.05590,3.8210e+02,1.140e+01,-1.140e+01,2.06,2.900e-01,-2.800e-01,1332.0,,,743.09,290.34,-212.44,38.90,5519.00,82.00,-74.00,4.350,0.126,-0.103,1.0620,0.1540,-0.1400
3114167,CONFIRMED,6.770300385,9.5370000e-06,-9.5370000e-06,0.8380,0.0830,-0.5890,2.08440,0.04540,-0.04540,1.3040e+03,2.970e+01,-2.970e+01,2.77,4.600e-01,-1.500e-01,812.0,,,102.87,53.88,-21.24,50.80,5653.00,166.00,-166.00,4.656,0.028,-0.112,0.6790,0.1120,-0.0370
3114661,FALSE POSITIVE,0.444291966,9.7000000e-08,-9.7000000e-08,1.2580,0.3340,-0.1410,2.07920,0.01150,-0.01150,1.0967e+04,4.590e+01,-4.590e+01,27.51,3.460e+00,-1.730e+00,1836.0,,,2706.26,1149.42,-599.58,299.70,5255.00,156.00,-156.00,4.678,0.028,-0.083,0.6360,0.0800,-0.0400
3115833,CANDIDATE,10.181584004,6.1880000e-06,-6.1880000e-06,0.9200,0.0070,-0.0050,3.50890,0.03310,-0.03310,5.7411e+03,5.320e+01,-5.320e+01,7.73,2.170e+00,-7.200e-01,812.0,,,102.91,86.75,-28.91,183.60,5988.00,179.00,-197.00,4.541,0.048,-0.192,0.8360,0.2340,-0.0780
4139816,CONFIRMED,20.060363360,5.8390000e-05,-5.8390000e-05,0.5560,0.3230,-0.3680,3.32030,0.07540,-0.07540,1.4947e+03,4.510e+01,-4.510e+01,1.96,1.300e-01,-1.600e-01,361.0,,,4.00,0.89,-0.90,35.20,3950.00,70.00,-86.00,4.754,0.042,-0.031,0.4930,0.0330,-0.0400
4139816,CONFIRMED,46.184203900,2.6540000e-04,-2.6540000e-04,0.0130,0.4150,-0.0130,4.75800,0.13000,-0.13000,1.3947e+03,5.640e+01,-5.640e+01,1.83,1.200e-01,-1.500e-01,273.0,,,1.32,0.29,-0.30,26.00,3950.00,70.00,-86.00,4.754,0.042,-0.031,0.4930,0.0330,-0.0400
8395660,CONFIRMED,23.980085400,2.0030000e-04,-2.0030000e-04,0.9500,0.0040,-0.6600,5.35100,0.17700,-0.17700,1.0400e+02,6.500e+00,-6.500e+00,1.31,2.000e-01,-1.300e-01,649.0,,,41.94,17.84,-10.73,17.10,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030
4139816,CONFIRMED,7.825021680,3.8900000e-05,-3.8900000e-05,0.7080,0.2340,-0.4870,2.18600,0.12000,-0.12000,5.2080e+02,3.640e+01,-3.640e+01,1.20,8.000e-02,-1.000e-01,494.0,,,14.05,3.10,-3.19,15.90,3950.00,70.00,-86.00,4.754,0.042,-0.031,0.4930,0.0330,-0.0400
4275191,CONFIRMED,3.895936525,7.7100000e-07,-7.7100000e-07,0.5240,0.0690,-0.2370,2.31110,0.03020,-0.03020,8.5448e+03,2.950e+01,-2.950e+01,7.34,1.530e+00,-6.500e-01,1005.0,,,241.62,155.31,-64.19,370.80,5557.00,167.00,-167.00,4.592,0.034,-0.136,0.7740,0.1610,-0.0690
4476123,CONFIRMED,22.366464660,9.7610000e-05,-9.7610000e-05,0.4000,0.0660,-0.4000,5.22800,0.12200,-0.12200,9.8680e+02,3.510e+01,-3.510e+01,2.32,3.800e-01,-1.600e-01,536.0,,,19.45,10.29,-4.56,32.10,5395.00,160.00,-160.00,4.615,0.032,-0.104,0.7340,0.1220,-0.0520
3351888,CONFIRMED,1.625522174,1.5800000e-07,-1.5800000e-07,0.0760,0.0220,-0.0760,2.38963,0.00338,-0.00338,7.9690e+03,1.180e+01,-1.180e+01,9.73,1.410e+00,-1.420e+00,1579.0,,,1467.41,576.36,-452.24,799.70,5539.00,83.00,-74.00,4.322,0.137,-0.100,1.1060,0.1610,-0.1610
3453214,CANDIDATE,19.620346923,3.7300000e-06,-3.7300000e-06,0.4580,0.0800,-0.1650,2.00380,0.02920,-0.02920,2.1725e+04,8.500e+01,-8.500e+01,13.60,1.820e+00,-9.200e-01,643.0,,,40.39,14.34,-7.31,340.50,5710.00,76.00,-85.00,4.492,0.048,-0.112,0.9050,0.1210,-0.0610
3554600,FALSE POSITIVE,7.544039000,1.0230000e-04,-1.0230000e-04,1.1750,33.6300,-0.9110,6.22200,0.73100,-0.73100,3.2260e+02,2.820e+01,-2.820e+01,17.47,4.120e+00,-1.650e+00,838.0,,,116.46,81.18,-31.91,14.20,5657.00,152.00,-169.00,4.567,0.038,-0.152,0.8240,0.1940,-0.0780
3641726,CONFIRMED,9.029306890,1.6480000e-05,-1.6480000e-05,0.0240,0.4010,-0.0240,3.14490,0.05280,-0.05280,1.0198e+03,2.190e+01,-2.190e+01,2.57,4.400e-01,-2.600e-01,757.0,,,77.75,43.01,-22.28,53.90,5349.00,167.00,-167.00,4.526,0.063,-0.108,0.8200,0.1410,-0.0820
3734868,FALSE POSITIVE,10.328035714,3.7620000e-06,-3.7620000e-06,0.2810,0.0400,-0.0640,7.79150,0.02720,-0.02720,1.6918e+04,3.180e+01,-3.180e+01,13.28,3.640e+00,-2.410e+00,843.0,,,119.31,98.49,-48.58,636.80,5627.00,169.00,-169.00,4.359,0.180,-0.180,1.0240,0.2800,-0.1860
3832474,CONFIRMED,143.206304700,2.3480000e-04,-2.3480000e-04,0.3790,0.0730,-0.2730,8.93020,0.09610,-0.09610,1.0566e+04,8.240e+01,-8.240e+01,8.90,8.200e-01,-3.800e-01,308.0,,,2.14,0.59,-0.35,138.80,5485.00,98.00,-120.00,4.556,0.014,-0.081,0.8670,0.0790,-0.0370
8395660,CONFIRMED,6.164876000,4.6350000e-05,-4.6350000e-05,0.6460,0.3230,-0.4300,3.26200,0.18600,-0.18600,5.5800e+01,4.300e+00,-4.300e+00,0.79,1.300e-01,-8.000e-02,1021.0,,,256.35,109.03,-65.57,14.40,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030
3832474,CONFIRMED,60.324942160,3.2070000e-05,-3.2070000e-05,0.2240,0.0670,-0.1460,6.61880,0.03270,-0.03270,2.0280e+04,6.400e+01,-6.400e+01,12.19,1.110e+00,-5.200e-01,411.0,,,6.77,1.89,-1.09,347.20,5485.00,98.00,-120.00,4.556,0.014,-0.081,0.8670,0.0790,-0.0370
3832474,CONFIRMED,29.159861500,2.5340000e-04,-2.5340000e-04,0.3619,0.0945,-0.3618,4.80300,0.20000,-0.20000,4.8800e+02,4.350e+01,-4.350e+01,1.91,2.000e-01,-7.000e-02,524.0,,,17.85,5.61,-2.68,11.60,5485.00,99.00,-112.00,4.556,0.014,-0.094,0.8670,0.0920,-0.0340
3836375,FALSE POSITIVE,1.540397253,2.7020000e-06,-2.7020000e-06,1.2250,6.8130,-0.1010,2.15410,0.08460,-0.08460,8.1610e+02,2.570e+01,-2.570e+01,25.69,7.440e+00,-2.330e+00,1470.0,,,1105.68,965.56,-306.98,38.80,5663.00,171.00,-188.00,4.530,0.036,-0.204,0.9150,0.2650,-0.0830
3838486,FALSE POSITIVE,2.990254430,1.1680000e-05,-1.1680000e-05,0.0140,0.3340,-0.0140,5.41400,0.11300,-0.11300,5.8920e+02,1.410e+01,-1.410e+01,1.70,1.000e-01,-1.500e-01,918.0,,,168.45,43.55,-45.45,48.50,4667.00,140.00,-154.00,4.578,0.048,-0.028,0.7310,0.0420,-0.0630
3935914,CONFIRMED,1.594745374,1.1300000e-07,-1.1300000e-07,0.5140,0.0220,-0.0370,1.96040,0.01060,-0.01060,1.5044e+04,2.030e+01,-2.030e+01,11.30,3.090e+00,-1.330e+00,1539.0,,,1329.42,1067.75,-412.98,1009.30,5934.00,160.00,-178.00,4.491,0.065,-0.195,0.8930,0.2440,-0.1050
3940418,CONFIRMED,4.783002698,5.4320000e-06,-5.4320000e-06,0.0030,0.4250,-0.0030,2.33500,0.03320,-0.03320,1.0087e+03,1.660e+01,-1.660e+01,2.50,3.400e-01,-1.900e-01,886.0,,,145.48,66.39,-35.12,70.60,5170.00,155.00,-155.00,4.574,0.026,-0.097,0.8070,0.1110,-0.0600
4049131,CONFIRMED,20.505889210,3.2060000e-05,-3.2060000e-05,0.2600,0.1510,-0.2600,4.05950,0.04810,-0.04810,2.1055e+03,3.100e+01,-3.100e+01,3.41,2.800e-01,-3.100e-01,518.0,,,17.06,5.47,-4.61,78.50,4905.00,148.00,-148.00,4.544,0.072,-0.044,0.7610,0.0630,-0.0700
4139816,CONFIRMED,3.340218842,3.1770000e-06,-3.1770000e-06,0.4660,0.0020,-0.4370,1.91040,0.03180,-0.03180,1.6326e+03,2.660e+01,-2.660e+01,2.03,1.300e-01,-1.700e-01,656.0,,,43.73,9.67,-9.92,71.60,3950.00,70.00,-86.00,4.754,0.042,-0.031,0.4930,0.0330,-0.0400
5287983,FALSE POSITIVE,2.507089906,2.4010000e-06,-2.4010000e-06,1.2550,16.5000,-0.3490,2.00670,0.04270,-0.04270,1.3392e+03,2.470e+01,-2.470e+01,30.26,9.570e+00,-3.190e+00,1326.0,,,730.47,699.82,-230.11,64.90,5926.00,184.00,-226.00,4.506,0.054,-0.216,0.9390,0.2970,-0.0990
5358241,CONFIRMED,18.649327280,5.2020000e-05,-5.2020000e-05,0.0800,0.3290,-0.0800,4.40560,0.06870,-0.06870,8.9360e+02,2.090e+01,-2.090e+01,3.12,4.700e-01,-2.800e-01,701.0,,,57.13,22.99,-12.26,46.10,5775.00,78.00,-78.00,4.405,0.066,-0.123,1.0530,0.1610,-0.0940
10875245,CONFIRMED,4.901449760,1.0700000e-05,-1.0700000e-05,0.5290,0.0210,-0.4600,4.16540,0.05850,-0.05850,1.4070e+02,2.900e+00,-2.900e+00,1.70,8.000e-02,-5.000e-02,1262.0,,,598.74,84.12,-66.83,50.60,5847.00,64.00,-75.00,4.191,0.020,-0.018,1.4020,0.0630,-0.0460
5358241,CONFIRMED,9.751921010,4.8290000e-05,-4.8290000e-05,0.9490,0.0280,-0.6730,4.79300,0.18100,-0.18100,4.1800e+02,1.620e+01,-1.620e+01,2.76,4.300e-01,-2.400e-01,870.0,,,135.66,54.60,-29.09,28.50,5775.00,78.00,-78.00,4.405,0.066,-0.123,1.0530,0.1610,-0.0940
5358241,CONFIRMED,38.557654600,1.7650000e-04,-1.7650000e-04,0.9110,0.0250,-0.6630,5.79400,0.19900,-0.19900,9.9300e+02,2.680e+01,-2.680e+01,4.02,6.200e-01,-3.600e-01,550.0,,,21.71,8.73,-4.66,39.70,5775.00,78.00,-78.00,4.405,0.066,-0.123,1.0530,0.1610,-0.0940
5358624,CONFIRMED,3.525632539,1.5000000e-07,-1.5000000e-07,0.1200,0.0060,-0.0840,2.59959,0.00079,-0.00079,2.2335e+04,1.310e+01,-1.310e+01,11.58,9.000e-01,-4.800e-01,975.0,,,213.12,50.79,-29.54,1996.70,5150.00,82.00,-82.00,4.572,0.020,-0.064,0.7930,0.0620,-0.0330
4544670,CANDIDATE,34.843986440,4.0360000e-05,-4.0360000e-05,0.9340,0.5750,-0.0310,2.93150,0.07020,-0.07020,4.5236e+03,8.250e+01,-8.250e+01,7.61,1.720e+00,-9.100e-01,511.0,,,16.10,11.10,-5.08,76.80,5509.00,166.00,-166.00,4.482,0.081,-0.150,0.8710,0.1960,-0.1050
4664847,CONFIRMED,7.748094239,7.5530000e-06,-7.5530000e-06,0.5170,0.2370,-0.3250,3.59570,0.04300,-0.04300,2.4721e+03,2.570e+01,-2.570e+01,5.52,1.700e+00,-5.600e-01,964.0,,,204.39,186.49,-63.82,113.20,5973.00,169.00,-232.00,4.439,0.052,-0.221,1.0850,0.3340,-0.1110
4725681,CONFIRMED,23.967936690,9.2490000e-05,-9.2490000e-05,0.4160,0.0530,-0.4160,3.82700,0.11300,-0.11300,1.1823e+03,4.610e+01,-4.610e+01,1.80,1.000e-01,-1.500e-01,329.0,,,2.77,0.58,-0.64,27.50,3747.00,75.00,-83.00,4.728,0.042,-0.025,0.5240,0.0300,-0.0440
4725681,CONFIRMED,8.295617380,2.3680000e-05,-2.3680000e-05,0.8880,0.0620,-0.6120,1.34210,0.07730,-0.07730,8.2430e+02,5.750e+01,-5.750e+01,1.82,1.000e-01,-1.500e-01,469.0,,,11.39,2.40,-2.65,17.90,3747.00,75.00,-83.00,4.728,0.042,-0.025,0.5240,0.0300,-0.0440
4913852,CONFIRMED,8.114374820,1.0920000e-05,-1.0920000e-05,0.5730,0.0000,-0.4680,2.27360,0.04470,-0.04470,1.5580e+03,3.200e+01,-3.200e+01,2.10,1.400e-01,-1.600e-01,460.0,,,10.55,2.46,-2.31,56.40,3692.00,73.00,-83.00,4.753,0.032,-0.039,0.5170,0.0350,-0.0390
4932348,FALSE POSITIVE,38.036729482,3.4840000e-06,-3.4840000e-06,0.5010,0.0030,-0.0050,4.34617,0.00645,-0.00645,8.2872e+04,8.330e+01,-8.330e+01,27.50,5.280e+00,-2.270e+00,500.0,,,14.81,8.85,-3.91,1300.00,5575.00,166.00,-183.00,4.521,0.038,-0.152,0.9320,0.1790,-0.0770
4936180,CANDIDATE,4.640900310,1.4850000e-05,-1.4850000e-05,1.2800,0.0980,-0.0700,35.51200,0.27400,-0.27400,2.4506e+03,1.170e+01,-1.170e+01,30.09,5.790e+00,-3.140e+00,1155.0,,,421.08,257.38,-124.00,296.90,6463.00,205.00,-205.00,4.500,0.087,-0.163,0.8260,0.1590,-0.0860
11913073,FALSE POSITIVE,3.747838198,3.8960000e-06,-3.8960000e-06,1.1210,1.1040,-0.0350,5.06420,0.04450,-0.04450,6.1600e+02,5.300e+00,-5.300e+00,13.65,3.110e+00,-1.040e+00,1031.0,,,266.76,180.49,-62.76,138.20,5514.00,149.00,-149.00,4.569,0.029,-0.162,0.8260,0.1880,-0.0630
10875245,CONFIRMED,14.749148250,2.1740000e-05,-2.1740000e-05,0.1730,0.2620,-0.1730,6.09950,0.04400,-0.04400,4.3020e+02,4.200e+00,-4.200e+00,2.89,1.300e-01,-1.000e-01,874.0,,,137.91,19.38,-15.39,107.40,5847.00,64.00,-75.00,4.191,0.020,-0.018,1.4020,0.0630,-0.0460
5021899,CONFIRMED,21.812959960,7.2290000e-05,-7.2290000e-05,0.0530,0.3940,-0.0530,4.37910,0.09100,-0.09100,1.1754e+03,3.580e+01,-3.580e+01,3.38,9.100e-01,-4.900e-01,639.0,,,39.33,31.88,-13.85,37.80,5601.00,166.00,-166.00,4.410,0.116,-0.188,0.9990,0.2690,-0.1450
5077629,FALSE POSITIVE,7.919369370,2.0400000e-06,-2.0400000e-06,0.7330,0.0100,-0.0110,3.31480,0.02090,-0.02090,1.5148e+04,4.980e+01,-4.980e+01,10.34,2.590e+00,-8.700e-01,814.0,,,104.00,77.20,-26.78,389.00,5690.00,154.00,-172.00,4.588,0.040,-0.160,0.7760,0.1950,-0.0650
5115978,CANDIDATE,1.028436523,7.0500000e-07,-7.0500000e-07,1.5734,0.2599,-0.3164,1.86060,0.03400,-0.03400,8.0980e+03,1.270e+02,-1.270e+02,72.77,2.771e+01,-8.600e+00,1947.0,,,3400.48,3879.25,-1109.02,89.60,6228.00,183.00,-219.00,4.428,0.077,-0.272,0.9900,0.3770,-0.1170
5164255,CONFIRMED,15.375623690,1.0170000e-05,-1.0170000e-05,0.6920,0.0330,-0.0660,3.31690,0.06450,-0.06450,1.5337e+04,1.140e+02,-1.140e+02,11.01,4.400e-01,-8.200e-01,600.0,,,30.54,4.61,-5.99,166.00,4986.00,79.00,-79.00,4.496,0.075,-0.025,0.8330,0.0330,-0.0620
5252423,CONFIRMED,8.103632710,2.0320000e-05,-2.0320000e-05,0.0470,0.4090,-0.0470,3.16100,0.06350,-0.06350,8.8790e+02,2.450e+01,-2.450e+01,2.11,1.800e-01,-2.000e-01,687.0,,,52.82,16.30,-14.35,39.30,4861.00,131.00,-146.00,4.574,0.054,-0.041,0.7320,0.0620,-0.0680
5252423,CONFIRMED,4.715108430,1.9410000e-05,-1.9410000e-05,0.2580,0.1950,-0.2580,2.50600,0.10300,-0.10300,4.1750e+02,2.200e+01,-2.200e+01,1.46,1.200e-01,-1.400e-01,823.0,,,108.84,33.58,-29.57,21.30,4861.00,131.00,-146.00,4.574,0.054,-0.041,0.7320,0.0620,-0.0680
5272878,CONFIRMED,6.365839713,8.0600000e-06,-8.0600000e-06,0.5240,0.0090,-0.4600,2.97210,0.04080,-0.04080,7.8070e+02,1.310e+01,-1.310e+01,2.44,6.000e-01,-2.100e-01,914.0,,,165.33,121.73,-40.81,70.80,5776.00,155.00,-155.00,4.554,0.042,-0.168,0.8490,0.2120,-0.0710
5283542,FALSE POSITIVE,5.975817540,1.1180000e-05,-1.1180000e-05,0.9410,0.0170,-0.6180,3.06500,0.18500,-0.18500,9.6240e+02,2.350e+01,-2.350e+01,3.86,1.320e+00,-4.400e-01,1047.0,,,284.25,295.54,-90.93,50.30,6108.00,193.00,-214.00,4.471,0.054,-0.216,0.9970,0.3410,-0.1140
5649215,FALSE POSITIVE,2.446737317,3.0890000e-06,-3.0890000e-06,1.2410,1.2950,-0.1350,4.72110,0.05460,-0.05460,1.1779e+03,1.270e+01,-1.270e+01,26.25,6.900e+00,-2.470e+00,1261.0,,,597.19,461.45,-162.49,110.20,5764.00,154.00,-171.00,4.548,0.035,-0.184,0.8630,0.2270,-0.0810
5651104,CONFIRMED,3.040330460,3.3700000e-07,-3.3700000e-07,0.7360,0.0130,-0.0240,1.84110,0.01680,-0.01680,1.0859e+04,2.580e+01,-2.580e+01,8.99,8.000e-01,-9.900e-01,1021.0,,,257.29,86.59,-76.86,568.20,5035.00,151.00,-151.00,4.519,0.084,-0.063,0.7910,0.0710,-0.0870
5792202,CONFIRMED,15.335286750,1.9890000e-05,-1.9890000e-05,0.7730,0.0060,-0.5430,3.89700,0.07710,-0.07710,3.0814e+03,3.900e+01,-3.900e+01,5.00,4.900e-01,-1.800e-01,610.0,,,32.67,9.96,-4.63,86.60,5251.00,105.00,-105.00,4.581,0.010,-0.085,0.8170,0.0800,-0.0290
